scheme_code,scheme_name,isinGrowth,isinDivReinvestment,fund_house,is_direct_plan,is_growth_plan
114493,Tata Fixed Maturity Plan Series 30 Scheme A- Periodic Dividend,,,Tata,False,False
114496,Reliance Fixed Horizon Fund - XVII - Series 7 - Dividend Payout Option,,,Reliance,False,False
114497,Reliance Fixed Horizon Fund - XVII - Series 7 - Growth Option,,,Reliance,False,True
114498,Franklin Templeton Fixed Tenure Fund-Series XV(3 year plan) - Dividend,,,Franklin,False,False
114499,Franklin Templeton Fixed Tenure Fund-Series XV(3 year plan) - Growth,,,Franklin,False,True
114500,Fidelity India Children's Plan - Education Fund -Growth option,,,Fidelity,False,True
114501,Fidelity India Children's Plan - Education Fund -Dividend Option,,,Fidelity,False,False
114502,Fidelity India Children's Plan - Marriage Fund -Growth option,,,Fidelity,False,True
114503,Fidelity India Children's Plan - Marriage Fund -Dividend option,,,Fidelity,False,False
114504,Fidelity India Children's Plan - Savings Fund -Growth option,,,Fidelity,False,True
114505,Fidelity India Children's Plan - Savings Fund -Dividend option,,,Fidelity,False,False
114506,IDFC FMP- YS - 36   -Growth,,,IDFC,False,True
114507,IDFC FMP- YS - 36   -Dividend,,,IDFC,False,False
114508,DWS Fixed Term Fund - Series 79- Dividend(Payout),,,DWS,False,False
114509,DWS Fixed Term Fund - Series 79- Growth,,,DWS,False,True
114510,Religare Fixed Maturity Plan - Series V - Plan A (368 Days) - Growth Option,,,Religare,False,True
114511,Religare Fixed Maturity Plan - Series V - Plan A (368 Days) - Dividend Payout Option,,,Religare,False,False
114512,Kotak FMP Series 33 (370 Days) - Dividend,,,Kotak,False,False
114513,Kotak FMP Series 33 (370 Days) - Growth,,,Kotak,False,True
114514,Daiwa Liquid Fund - Regular - Growth,,,Daiwa,False,True
114515,Daiwa Liquid Fund - Institutional - Growth,,,Daiwa,False,True
114516,Daiwa Liquid Fund - Institutional - Daily Dividend,,,Daiwa,False,False
114517,Daiwa Liquid Fund - Institutional - Weekly Dividend,,,Daiwa,False,False
114518,Daiwa Liquid Fund - Regular - Weekly Dividend,,,Daiwa,False,False
114519,Daiwa Liquid Fund - Regular - Daily Dividend,,,Daiwa,False,False
114527,Daiwa Industry Leaders Fund - Growth,,,Daiwa,False,True
114528,Daiwa Industry Leaders Fund - Dividend,,,Daiwa,False,False
114529,Daiwa Treasury Advantage Fund - Growth,,,Daiwa,False,True
114530,Daiwa Treasury Advantage Fund - Daily Dividend,,,Daiwa,False,False
114531,Daiwa Treasury Advantage Fund - Weekly Dividend,,,Daiwa,False,False
114532,Daiwa Treasury Advantage Fund - Monthly Dividend,,,Daiwa,False,False
114533,L&T FMP - II (January90D A) - Dividend (Payout),,,L&T,False,False
114534,L&T FMP - II (January90D A) - Growth,,,L&T,False,True
114535,L&T FMP - II (January15M A) - Dividend (Payout),,,L&T,False,False
114536,L&T FMP - II (January15M A) - Growth,,,L&T,False,True
114537,Taurus Dynamic Income Fund - Regular Plan - Growth Option,,,Taurus,False,True
114538,Taurus Dynamic Income Fund - Regular Plan - Dividend Option,,,Taurus,False,False
114541,BNP Paribas Fixed Term Fund-Sr 20 B - Growth Option,,,BNP,False,True
114542,BNP Paribas Fixed Term Fund-Sr 20 B - Dividend On Maturity Option,,,BNP,False,False
114543,BNP Paribas Fixed Term Fund-Sr 20 B - Calendar Quarterly Dividend Option,,,BNP,False,False
114544,IDFC FMP - 100days - S1  - Growth,,,IDFC,False,True
114545,IDFC FMP - 100days - S1  - Dividend,,,IDFC,False,False
114546,Birla Sun Life Short Term FMP- Series 6 - Dividend,,,Birla,False,False
114547,Birla Sun Life Short Term FMP- Series 6 - Growth,,,Birla,False,True
114548,Birla Sun Life Fixed Term Plan-Series CN - Dividend,,,Birla,False,False
114549,Birla Sun Life Fixed Term Plan-Series CN - Growth,,,Birla,False,True
114550,DWS Fixed Term Fund - Series 81 (DFTF - 81)- Growth,,,DWS,False,True
114551,DWS Fixed Term Fund - Series 81 (DFTF - 81)- Dividend(Payout),,,DWS,False,False
114554,SBI Debt Fund Series - 15 Months - 6 Dividend,,,SBI,False,False
114555,SBI Debt Fund Series - 15 Months - 6 Growth,,,SBI,False,True
114562,Tata FMP 28 Scheme A-Dividend Payout,,,Tata,False,False
114563,Tata FMP 28 Scheme A- Growth,,,Tata,False,True
114564,Axis Midcap Fund - Regular Plan - Growth,INF846K01859,,Axis,False,True
114565,Axis Midcap Fund - Regular Plan - IDCW,INF846K01867,INF846K01875,Axis,False,False
114566,Tata FMP 28  Scheme B-Growth,,,Tata,False,True
114567,Tata FMP  28 Scheme B-Dividend Payout,,,Tata,False,False
114568,Canara Robeco Fixed Maturity Plan - Series 6 - 14 Months (Plan A) - Growth,,,Canara,False,True
114569,Canara Robeco Fixed Maturity Plan - Series 6 - 14 Months (Plan A) - Dividend Payout,,,Canara,False,False
114570,UTI-FMP-Yearly Series Jan 11 - Growth Option,,,UTI-FMP-Yearly,False,True
114571,UTI-FMP-Yearly Series Jan 11 - Instn Dividend Option,,,UTI-FMP-Yearly,False,False
114572,UTI-FMP-Yearly Series Jan 11 - Instn Growth Option,,,UTI-FMP-Yearly,False,True
114573,UTI-FMP-Yearly Series Jan 11 - Dividend Option,,,UTI-FMP-Yearly,False,False
114574,DSP BlackRock FMP - 12M - Series 13 - Dividend Payout,,,DSP,False,False
114575,DSP BlackRock FMP - 12M - Series 13 - Growth,,,DSP,False,True
114576,DSP BlackRock FMP - 3M - Series 29 - Dividend Payout,,,DSP,False,False
114577,DSP BlackRock FMP - 3M - Series 29 - Growth,,,DSP,False,True
114583,DHFL Pramerica Short Term Income Fund - Weekly Dividend Option,,,DHFL,False,False
114584,DHFL Pramerica Short Term Income Fund - Fortnightly Dividend Option,,,DHFL,False,False
114585,DHFL Pramerica Short Term Income Fund - Monthly Dividend Option,,,DHFL,False,False
114587,DHFL Pramerica Short Term Income Fund - Growth Option,,,DHFL,False,True
114588,IDFC FMP - YS - 37  -Growth,,,IDFC,False,True
114589,IDFC FMP - YS - 37  -Dividend,,,IDFC,False,False
114590,Religare Fixed Maturity Plan - Series V - Plan B (13 Months) - Dividend Payout Option,,,Religare,False,False
114591,Religare Fixed Maturity Plan - Series V - Plan B (13 Months) - Growth Option,,,Religare,False,True
114592,Religare Fixed Maturity Plan - Series V - Plan C (3 Months) - Growth Option,,,Religare,False,True
114593,Religare Fixed Maturity Plan - Series V - Plan C (3 Months) - Dividend Payout Option,,,Religare,False,False
114594,Kotak FMP Series 34 (370 Days) - Dividend,,,Kotak,False,False
114595,Kotak FMP Series 34 (370 Days) - Growth,,,Kotak,False,True
114596,IDFC FMP - 16-MS - 3 - Growth,,,IDFC,False,True
114597,IDFC FMP - 16-MS - 3 - Dividend,,,IDFC,False,False
114598,Sundaram Fixed Term Plan -AV- Dividend Payout Option,,,Sundaram,False,False
114599,Sundaram Fixed Term Plan -AV- Growth Option,,,Sundaram,False,True
114600,L&T FMP - III (January369D A) - Dividend (Payout),,,L&T,False,False
114601,L&T FMP - III (January369D A) - Growth,,,L&T,False,True
114602,Axis Fixed Term Plan - Series 12 (367 days) - Growth,,,Axis,False,True
114603,Axis Fixed Term Plan - Series 12 (367 days) - Quarterly Dividend,,,Axis,False,False
114604,Axis Fixed Term Plan - Series 12 (367 days) - Dividend,,,Axis,False,False
114605,BNP Paribas Fixed Term Fund-Sr 20 C - Growth Option,,,BNP,False,True
114606,BNP Paribas Fixed Term Fund-Sr 20 C - Calendar Quarterly Dividend Option,,,BNP,False,False
114607,BNP Paribas Fixed Term Fund-Sr 20 C - Dividend On Maturity Option,,,BNP,False,False
114608,IDFC FMP - YS - 38 - Growth,,,IDFC,False,True
114609,IDFC FMP - YS - 38 - Dividend,,,IDFC,False,False
114610,Birla Sun Life Short Term FMP - Series 7 - Dividend,,,Birla,False,False
114611,Birla Sun Life Short Term FMP - Series 7 - Growth,,,Birla,False,True
114612,DSP BlackRock FMP - 12M - Series 14 - Growth,,,DSP,False,True
114613,DSP BlackRock FMP - 12M - Series 14 - Dividend Payout,,,DSP,False,False
114614,Birla Sun Life Fixed Term Plan - Series CO - Growth,,,Birla,False,True
114615,Birla Sun Life Fixed Term Plan - Series CO - Dividend,,,Birla,False,False
114616,Nippon India Gold Savings Fund-Growth plan- Growth Option,INF204K01KN0,,Nippon,False,True
114617,NIPPON INDIA GOLD SAVINGS FUND - IDCW Option,INF204K01KO8,INF204K01KP5,NIPPON,False,False
114623,Birla Sun Life Fixed Term Plan - Series CP - Growth,,,Birla,False,True
114624,Birla Sun Life Fixed Term Plan - Series CP - Dividend,,,Birla,False,False
114625,L&T FMP - III (February90D A) - Dividend (Payout),,,L&T,False,False
114626,L&T FMP - III (February90D A) - Growth,,,L&T,False,True
114627,HDFC DEBT FUND FOR CANCER CURE,,,HDFC,False,False
114628,Kotak FMP Series 35 (370 Days) - Growth,,,Kotak,False,True
114629,Kotak FMP Series 35 (370 Days) - Dividend,,,Kotak,False,False
114630,IDBI Equity Savings Fund IDCW Option,,,IDBI,False,False
114631,Principal Pnb Fixed Maturity Plan - 91 Days - Series XXVIII - Growth Option,,,Principal,False,True
114632,Principal Pnb Fixed Maturity Plan - 91 Days - Series XXVIII - Dividend Option,,,Principal,False,False
114633,IDBI Fixed Maturity Plan - 367 Days Series I (February 2011) - A Dividend,,,IDBI,False,False
114634,IDBI Fixed Maturity Plan - 367 Days Series I (February 2011) - A Growth,,,IDBI,False,True
114635,Taurus Fixed Maturity Plan Series B (91 Days) - Growth Option,,,Taurus,False,True
114636,Taurus Fixed Maturity Plan Series B (91 Days) - Dividend Option,,,Taurus,False,False
114637,Kotak FMP Series 36 (370 Days) - Dividend,,,Kotak,False,False
114638,Kotak FMP Series 36 (370 Days) - Growth,,,Kotak,False,True
114639,Religare Fixed Maturity Plan - Series V - Plan A to F - Plan D (13 Months) - Growth Option,,,Religare,False,True
114640,Religare Fixed Maturity Plan - Series V - Plan A to F - Plan D (13 Months) - Dividend Payout Option,,,Religare,False,False
114643,Birla Sun Life Fixed Term Plan - Series CQ - Dividend,,,Birla,False,False
114644,Birla Sun Life Fixed Term Plan - Series CQ - Growth,,,Birla,False,True
114645,Birla Sun Life Short Term FMP - Series 8 - Dividend,,,Birla,False,False
114646,Birla Sun Life Short Term FMP - Series 8 - Growth,,,Birla,False,True
114647,Kotak FMP Series 37 (370 Days) - Dividend,,,Kotak,False,False
114648,Kotak FMP Series 37 (370 Days) - Growth,,,Kotak,False,True
114649,Reliance Fixed Horizon Fund -XVIII - Series 3-Growth Option,,,Reliance,False,True
114650,Reliance Fixed Horizon Fund - XVIII - Series 3 -Dividend Payout Option,,,Reliance,False,False
114651,TFMP 31 Scheme A Growth Option,,,TFMP,False,True
114652,TFMP 31 Scheme A Periodic Dividend ( Payout),,,TFMP,False,False
114653,JPMorgan India Fixed Maturity Plan 400D Series 1 - Growth Option,,,JPMorgan,False,True
114654,JPMorgan India Fixed Maturity Plan 400D Series 1 - Dividend Option,,,JPMorgan,False,False
114657,Canara Capital Protection Oriented Fund- Series 1- 36 Months (Plan A) - Growth,,,Canara,False,True
114658,Canara Capital Protection Oriented Fund- Series 1- 36 Months (Plan A) - Dividend Payout,,,Canara,False,False
114661,Sundaram Fixed Term Plan -AW- Dividend Payout Option,,,Sundaram,False,False
114662,Sundaram Fixed Term Plan -AW- Growth Option,,,Sundaram,False,True
114663,Sundaram Fixed Term Plan -AF- Dividend Payout Option,,,Sundaram,False,False
114664,Sundaram Fixed Term Plan -AF- Growth Option,,,Sundaram,False,True
114665,Sundaram Fixed Term Plan -AG- Dividend Payout Option,,,Sundaram,False,False
114666,Sundaram Fixed Term Plan -AG- Growth Option,,,Sundaram,False,True
114667,Sundaram Fixed Term Plan -AD- Dividend Payout Option,,,Sundaram,False,False
114668,Sundaram Fixed Term Plan -AD- Growth Option,,,Sundaram,False,True
114669,Sundaram Fixed Term Plan -AK- Dividend Payout Option,,,Sundaram,False,False
114670,Sundaram Fixed Term Plan -AK- Growth Option,,,Sundaram,False,True
114671,Sundaram Fixed Term Plan -AE- Growth Option,,,Sundaram,False,True
114672,Sundaram Fixed Term Plan -AE- Dividend Payout Option,,,Sundaram,False,False
114673,Sundaram Fixed Term Plan -AX- Growth Option,,,Sundaram,False,True
114674,Sundaram Fixed Term Plan -AX- Dividend Payout Option,,,Sundaram,False,False
114676,JM Fixed Maturity Fund - Series XIX - Plan A (JM FMF - XIX - A) - Regular plan - Dividend option,,,JM,False,False
114677,JM Fixed Maturity Fund - Series XIX - Plan A (JM FMF - XIX - A) - Regular plan - Growth option,,,JM,False,True
114678,BNP Paribas Fixed Term Fund-Sr 21 A - Dividend On Maturity Option,,,BNP,False,False
114679,BNP Paribas Fixed Term Fund-Sr 21 A - Growth Option,,,BNP,False,True
114680,BNP Paribas Fixed Term Fund-Sr 21 A - Calendar Quarterly Dividend Option,,,BNP,False,False
114681,BNP Paribas Fixed Term Fund-Sr 20 C - Calendar Yearly Dividend Option,,,BNP,False,False
114682,Canara Robeco Gilt Advantage Fund - Regular Plan - Growth,,,Canara,False,True
114683,Canara Robeco Gilt Advantage Fund - Regular Plan - Dividend,,,Canara,False,False
114684,Religare Fixed Maturity Plan - Series V - Plan A to F - Plan E (370 Days) - Dividend Payout Option,,,Religare,False,False
114685,Religare Fixed Maturity Plan - Series V - Plan A to F - Plan E (370 Days) - Growth Option,,,Religare,False,True
114686,Religare Fixed Maturity Plan - Series V - Plan A to F - Plan F (91 Days) - Growth Option,,,Religare,False,True
114687,Religare Fixed Maturity Plan - Series V - Plan A to F - Plan F (91 Days) - Dividend Payout Option,,,Religare,False,False
114688,Birla Sun Life Fixed Term Plan - Series CR - Dividend,,,Birla,False,False
114689,Birla Sun Life Fixed Term Plan - Series CR - Growth,,,Birla,False,True
114694,BNP Paribas Fixed Term Fund-Sr 21 B-Dividend-Calendar Qtrly,,,BNP,False,False
114695,BNP Paribas Fixed Term Fund-Sr 21 B-Dividend-Calendar Yrly,,,BNP,False,False
114696,BNP Paribas Fixed Term Fund-Sr 21 B-Dividend-On Maturity,,,BNP,False,False
114697,BNP Paribas Fixed Term Fund-Sr 21 B-Growth,,,BNP,False,True
114698,TFMP 28 Scheme C- Growth Option,,,TFMP,False,True
114699,TFMP 28 Scheme C- Dividend Payout Option,,,TFMP,False,False
114700,Kotak FMP Series 38 (370 Days) - Dividend,,,Kotak,False,False
114701,Kotak FMP Series 38 (370 Days) - Growth,,,Kotak,False,True
114702,Birla Sun Life Short Term FMP - Series 9 - Dividend,,,Birla,False,False
114703,Birla Sun Life Short Term FMP - Series 9 - Growth,,,Birla,False,True
114704,IDFC FMP - YS - 39  -Growth,,,IDFC,False,True
114705,IDFC FMP - YS - 39  -Dividend,,,IDFC,False,False
114706,Birla Sun Life Fixed Term Plan - Series CS - Dividend,,,Birla,False,False
114707,Birla Sun Life Fixed Term Plan - Series CS - Growth,,,Birla,False,True
114712,DSP BlackRock FMP - 3M - Series 30 - Growth,,,DSP,False,True
114713,DSP BlackRock FMP - 3M - Series 30 - Dividend Payout,,,DSP,False,False
114714,DSP BlackRock FMP - 13M - Series 4 - Dividend Payout,,,DSP,False,False
114715,DSP BlackRock FMP - 13M - Series 4 - Growth,,,DSP,False,True
114716,Reliance Fixed Horizon Fund - XIX - Series 1 - Growth Otpion,,,Reliance,False,True
114717,Reliance Fixed Horizon Fund - XIX - Series 1 - Dividend Payout Otpion,,,Reliance,False,False
114720,HDFC FMP 100D February 2011 (1) - Dividend Option,,,HDFC,False,False
114721,HDFC FMP 100D February 2011 (1) - Growth Option,,,HDFC,False,True
114722,SBI DEBT FUND SERIES 370 DAYS 10- Dividend,,,SBI,False,False
114723,SBI DEBT FUND SERIES 370 DAYS 10 - GROWTH,,,SBI,False,True
114726,IDFC FMP- 17 MS - 3  - Growth,,,IDFC,False,True
114727,IDFC FMP - 17 MS -3 - Dividend,,,IDFC,False,False
114728,HDFC FMP 370D FBERUARY 2011 (1) - Dividend Option,,,HDFC,False,False
114729,HDFC FMP 370D FBERUARY 2011 (1) - Growth Option,,,HDFC,False,True
114730,HDFC FMP 370D FBERUARY 2011 (1) - Quarterly Dividend Option,,,HDFC,False,False
114731,IDFC FMP - QS - 63 - Growth,,,IDFC,False,True
114732,IDFC FMP - QS - 63 - Dividend,,,IDFC,False,False
114733,Birla Sun Life Short Term FMP - Series 10 - Dividend,,,Birla,False,False
114734,Birla Sun Life Short Term FMP - Series 10 - Growth,,,Birla,False,True
114735,Birla Sun Life Capital Protection Oriented Fund - Series 5 - Growth,,,Birla,False,True
114736,Reliance Fixed Horizon Fund - XIX - Series 2 - Growth Option,,,Reliance,False,True
114737,Reliance Fixed Horizon Fund - XIX - Series 2 - Dividend Payout Option,,,Reliance,False,False
114738,Reliance FIxed Horizon Fund - XIX - Series 7 - Growth Option,,,Reliance,False,True
114739,Reliance Fixed Horizon Fund - XIX - Series 7 - Dividend Payout Option,,,Reliance,False,False
114742,Reliance Fixed Horizon Fund - XVIII - Series 4 - Growth Option,,,Reliance,False,True
114743,Reliance Fixed Horizon Fund - XVIII - Series 4 - Dividend Payout Option,,,Reliance,False,False
114744,BNP Paribas Fixed Term Fund-Sr 21 D-Dividend-Calendar Yrly,,,BNP,False,False
114745,BNP Paribas Fixed Term Fund-Sr 21 D-Dividend-On Maturity,,,BNP,False,False
114746,BNP Paribas Fixed Term Fund-Sr 21 D-Growth,,,BNP,False,True
114747,BNP Paribas Fixed Term Fund-Sr 21 D-Dividend-Calendar Qtrly,,,BNP,False,False
114749,DWS Short Maturity Fund - Premium Plus - Growth,,,DWS,False,True
114752,Religare Invesco Capital Protection Oriented Fund - Series I,,,Religare,False,False
114753,Kotak FMP 6M Series 11 - Dividend,,,Kotak,False,False
114754,Kotak FMP 6M Series 11 - Growth,,,Kotak,False,True
114755,Kotak FMP Series 39 (370 Days) - Dividend,,,Kotak,False,False
114756,Kotak FMP Series 39 (370 Days) - Growth,,,Kotak,False,True
114757,Kotak Gold Fund Payout of Income Distribution cum capital withdrawal option,INF174K01AU1,INF174K01AV9,Kotak,False,False
114758,Kotak Gold Fund Growth,INF174K01AT3,,Kotak,False,True
114759,DWS Short Maturity Fund - Premium Plus Plan - Weekly Dividend,,,DWS,False,False
114760,BNP Paribas Fixed Term Fund-Sr 21 C - Dividend On Maturity Option,,,BNP,False,False
114761,BNP Paribas Fixed Term Fund-Sr 21 C - Growth Option,,,BNP,False,True
114762,BNP Paribas Fixed Term Fund-Sr 21 C - Calendar Quarterly Dividend Option,,,BNP,False,False
114763,BNP Paribas Fixed Term Fund-Sr 21 E-Dividend-Calendar Qtrly,,,BNP,False,False
114764,BNP Paribas Fixed Term Fund-Sr 21 E-Growth,,,BNP,False,True
114765,BNP Paribas Fixed Term Fund-Sr 21 E-Dividend-On Maturity,,,BNP,False,False
114766,BNP Paribas Fixed Term Fund-Sr 21 E-Dividend-Calendar Yrly,,,BNP,False,False
114767,TFMP 31 Scheme B -Growth Option,,,TFMP,False,True
114768,TFMP 31 Scheme B - periodic Dividend (Payout) option,,,TFMP,False,False
114770,IDFC FMP - YS - 40 - Growth,,,IDFC,False,True
114771,IDFC FMP - YS - 40 - Dividend,,,IDFC,False,False
114772,HDFC FMP 100D March 2011 (1) - Dividend Option,,,HDFC,False,False
114773,HDFC FMP 100D March 2011 (1) - Growth Option,,,HDFC,False,True
114774,HDFC FMP 100D March 2011 (2) - Dividend Option,,,HDFC,False,False
114775,HDFC FMP 100D March 2011 (2) - Growth Option,,,HDFC,False,True
114776,HDFC FMP 35D March 2011 (1) - Growth Option,,,HDFC,False,True
114777,HDFC FMP 35D March 2011 (1) - Dividend Option,,,HDFC,False,False
114778,HDFC FMP 370D March 2011 (1) - Dividend Option,,,HDFC,False,False
114779,HDFC FMP 370D March 2011 (1) - Growth Option,,,HDFC,False,True
114780,HDFC FMP 370D March 2011 (1) - Quarterly Dividend Option,,,HDFC,False,False
114781,SBI Capital Protection Oriented Fund - Series II -,,,SBI,False,False
114782,HDFC FMP 370D March 2011 (2) - Growth Option,,,HDFC,False,True
114783,HDFC FMP 370D March 2011 (2) - Quarterly Dividend Option,,,HDFC,False,False
114784,HDFC FMP 370D March 2011 (2) - Dividend Option,,,HDFC,False,False
114787,IDFC FMP - MS - 28 - Growth,,,IDFC,False,True
114788,IDFC FMP - MS - 28 - Dividend,,,IDFC,False,False
114789,IDFC FMP - 100days - S2  - Dividend,,,IDFC,False,False
